Time (ms),Membrane Potential (mV)
0.0,-65.0
0.2503128911138924,-63.75
0.5006257822277848,-62.546875
0.7509386733416772,-61.35966552734375
1.0012515644555695,-60.160086118998464
1.2515644555694618,-58.91966383056785
1.5018773466833544,-57.607006271044696
1.7521902377972467,-56.1846278375527
2.002503128911139,-54.60464959609264
2.2528160200250316,-52.80231706810032
2.5031289111389237,-50.68545574997714
2.753441802252816,-48.11620439058426
3.0037546933667088,-44.877360048282064
3.254067584480601,-40.60601007044269
3.5043804755944934,-34.65168856886034
3.7546933667083855,-25.741515787214627
4.005006257822278,-11.08218990429817
4.25531914893617,30.0
4.505632040050063,-65.0
4.755944931163955,-65.83294036341259
5.006257822277847,-66.60688111034747
5.25657071339174,-67.31267118399887
5.506883604505632,-67.94479644867407
5.7571964956195245,-68.50124728461162
6.0075093867334175,-68.98306827080329
6.25782227784731,-69.39371453946592
6.508135168961202,-69.73834154152986
6.758448060075094,-70.0231304337391
7.008760951188987,-70.25471458417617
7.259073842302879,-70.43973658908664
7.509386733416771,-70.58453733719196
7.759699624530664,-70.69496140803057
8.010012515644556,-70.77625525175627
8.260325406758449,-70.83303343115625
8.51063829787234,-70.86929088407125
8.760951188986233,-70.88844348168134
9.011264080100126,-70.8933837006556
9.261576971214017,-70.88654224945161
9.51188986232791,-70.86994970552709
9.762202753441803,-70.8452946125026
10.012515644555695,-70.81397616364906
10.262828535669588,-70.77715071147558
10.51314142678348,-70.73577204003203
10.763454317897372,-70.69062574112387
11.013767209011265,-70.6423582442876
11.264080100125158,-70.59150113352712
11.514392991239049,-70.53849139071491
11.764705882352942,-70.48368816935641
12.015018773466835,-70.42738664459587
12.265331664580726,-70.36982941930356
12.51564455569462,-70.31121589976571
12.76595744680851,-70.25170999227812
13.016270337922403,-70.19144641594508
13.266583229036296,-70.13053587795571
13.516896120150188,-70.06906931549969
13.76720901126408,-70.00712137281653
14.017521902377974,-69.94475325196916
14.267834793491865,-69.88201505105245
14.518147684605758,-69.8189476829656
14.76846057571965,-69.7555844509255
15.018773466833542,-69.6919523429803
15.269086357947435,-69.62807309638401
15.519399249061328,-69.56396407337283
15.76971214017522,-69.49963898227416
16.020025031289112,-69.43510847166844
16.270337922403005,-69.37038062025972
16.520650813516898,-69.3054613409801
16.770963704630788,-69.24035471448511
17.02127659574468,-69.1750632644491
17.271589486858574,-69.10958818482763
17.521902377972467,-69.04392952742279
17.77221526908636,-68.97808635659148
18.022528160200253,-68.91205687671366
18.272841051314142,-68.84583853703639
18.523153942428035,-68.77942811768956
18.773466833541928,-68.71282179999736
19.02377972465582,-68.64601522365702
19.274092615769714,-68.57900353290343
19.524405506883607,-68.51178141340493
19.774718397997496,-68.44434312132798
20.02503128911139,-68.37668250575473
20.275344180225282,-68.30879302542817
20.525657071339175,-68.24066776062494
20.77596996245307,-68.1722994208126
21.02628285356696,-68.10368034862755
21.27659574468085,-68.03480252060982
21.526908635794744,-67.965657545047
21.777221526908637,-67.89623665720893
22.02753441802253,-67.82653071219504
22.277847309136423,-67.75653017556537
22.528160200250316,-67.68622511188269
22.778473091364205,-67.61560517125525
23.028785982478098,-67.54465957393691
23.27909887359199,-67.47337709301155
23.529411764705884,-67.4017460351627
23.779724655819777,-67.32975421950496
24.03003754693367,-67.25738895443112
24.28035043804756,-67.18463701240756
24.530663329161452,-67.11148460262959
24.780976220275345,-67.0379173414278
25.03128911138924,-66.96392022029592
25.28160200250313,-66.8894775713891
25.53191489361702,-66.81457303031947
25.782227784730914,-66.73918949605255
26.032540675844807,-66.66330908768285
26.2828535669587,-66.58691309784041
26.533166458072593,-66.50998194245011
26.783479349186486,-66.43249510653408
27.033792240300375,-66.35443108571168
27.284105131414268,-66.27576732301276
27.53441802252816,-66.19648014057587
27.784730913642054,-66.11654466575514
28.035043804755947,-66.03593475110459
28.28535669586984,-65.95462288764821
28.53566958698373,-65.87258011077519
28.785982478097623,-65.7897758980225
29.036295369211516,-65.70617805791957
29.28660826032541,-65.62175260897094
29.5369211514393,-65.53646364774028
29.787234042553195,-65.45027320487165
30.037546933667084,-65.36314108773787
30.287859824780977,-65.27502470824027
30.53817271589487,-65.18587889409329
30.788485607008763,-65.09565568170952
31.038798498122656,-65.00430408854989
31.28911138923655,-64.91176986251536
31.53942428035044,-64.81799520562238
31.78973717146433,-64.72291846881924
32.040050062578224,-64.62647381435275
32.29036295369212,-64.52859084157434
32.54067584480601,-64.42919417146817
32.7909887359199,-64.32820298447493
33.041301627033796,-64.22553050535407
33.29161451814769,-64.12108342785042
33.541927409261575,-64.01476127078027
33.79224030037547,-63.90645565579045
34.04255319148936,-63.79604949543004
34.292866082603254,-63.6834160782529
34.54317897371715,-63.568418035376425
34.79349186483104,-63.45090617017356
35.04380475594493,-63.33071812947138
35.294117647058826,-63.20767689064135
35.54443053817272,-63.081589034133415
35.79474342928661,-62.952242765125526
36.045056320400505,-62.81940564077407
36.2953692115144,-62.68282195072967
36.545682102628284,-62.542209687704016
36.79599499374218,-62.39725703139185
37.04630788485607,-62.24761825225781
37.29662077596996,-62.09290892066575
37.546933667083856,-61.93270028033847
37.79724655819775,-61.766512611574775
38.04755944931164,-61.593807366865704
38.297872340425535,-61.413977806646145
38.54818523153943,-61.22633779197045
38.79849812265332,-61.030108298549195
39.048811013767214,-60.82440109543774
39.29912390488111,-60.608198871436755
39.54943679599499,-60.380330878486824
