Time (ms),Membrane Potential (mV)
0.0,-65.0
0.2503128911138924,-63.25
0.5006257822277848,-61.556875
0.7509386733416772,-59.86091765234375
1.0012515644555695,-58.105066189716645
1.2515644555694618,-56.2269861416171
1.5018773466833544,-54.150264358343854
1.7521902377972467,-51.7720405781274
2.002503128911139,-48.94278666574016
2.2528160200250316,-45.42970485676957
2.5031289111389237,-40.84460592964423
2.753441802252816,-34.48870666147244
3.0037546933667088,-24.981975811995596
3.254067584480601,-9.253041467629462
3.5043804755944934,30.0
3.7546933667083855,-55.0
4.005006257822278,-55.329278202870995
4.25531914893617,-55.69646750380942
4.505632040050063,-56.10454204278885
4.755944931163955,-56.55601190891874
5.006257822277847,-57.052674576638566
5.25657071339174,-57.59533727991037
5.506883604505632,-58.18352871200989
5.7571964956195245,-58.815227986986976
6.0075093867334175,-59.486647583113765
6.25782227784731,-60.19211241701908
6.508135168961202,-60.92407622714644
6.758448060075094,-61.67330646644245
7.008760951188987,-62.429248994092475
7.259073842302879,-63.18055597631361
7.509386733416771,-63.915729853769285
7.759699624530664,-64.6238107192022
8.010012515644556,-65.29502172377211
8.260325406758449,-65.92129194738722
8.51063829787234,-66.4965980356025
8.760951188986233,-67.01709893577116
9.011264080100126,-67.48107317276353
9.261576971214017,-67.88869648312843
9.51188986232791,-68.24171375580214
9.762202753441803,-68.54306209483946
10.012515644555695,-68.79649417361478
10.262828535669588,-69.0062375025356
10.51314142678348,-69.17671032371415
10.763454317897372,-69.31230182201529
11.013767209011265,-69.41721480853224
11.264080100125158,-69.49536323592393
11.514392991239049,-69.5503142634898
11.764705882352942,-69.5852641956542
12.015018773466835,-69.6030385779487
12.265331664580726,-69.60610834067062
12.51564455569462,-69.59661564998724
12.76595744680851,-69.5764047775417
13.016270337922403,-69.54705469894199
13.266583229036296,-69.50991124076947
13.516896120150188,-69.46611743048072
13.76720901126408,-69.41664130413523
14.017521902377974,-69.36230084071286
14.267834793491865,-69.30378596395128
14.518147684605758,-69.24167772157378
14.76846057571965,-69.17646484816197
15.018773466833542,-69.10855796508999
15.269086357947435,-69.03830168598576
15.519399249061328,-68.96598489127678
15.76971214017522,-68.89184941890045
16.020025031289112,-68.81609739583568
16.270337922403005,-68.73889741038398
16.520650813516898,-68.66038970035876
16.770963704630788,-68.5806905088563
17.02127659574468,-68.49989573778117
17.271589486858574,-68.41808401008348
17.521902377972467,-68.33531923478499
17.77221526908636,-68.2516527542285
18.022528160200253,-68.1671251404038
18.272841051314142,-68.08176769647166
18.523153942428035,-67.99560371050245
18.773466833541928,-67.90864950075296
19.02377972465582,-67.82091528532638
19.274092615769714,-67.73240590361439
19.524405506883607,-67.64312141235038
19.774718397997496,-67.55305757526979
20.02503128911139,-67.46220626216027
20.275344180225282,-67.37055577038721
20.525657071339175,-67.27809107971578
20.77596996245307,-67.18479404934338
21.02628285356696,-67.09064356444759
21.27659574468085,-66.99561563818929
21.526908635794744,-66.89968347394911
21.777221526908637,-66.80281749157618
22.02753441802253,-66.70498532056435
22.277847309136423,-66.6061517623129
22.528160200250316,-66.50627872295543
22.778473091364205,-66.40532511763081
23.028785982478098,-66.30324674650785
23.27909887359199,-66.19999614234314
23.529411764705884,-66.09552238883657
23.779724655819777,-65.98977090853656
24.03003754693367,-65.882683218524
24.28035043804756,-65.7741966515565
24.530663329161452,-65.66424403976956
24.780976220275345,-65.55275335739147
25.03128911138924,-65.43964731821968
25.28160200250313,-65.32484292280685
25.53191489361702,-65.2082509493936
25.782227784730914,-65.08977538157617
26.032540675844807,-64.96931276447899
26.2828535669587,-64.84675147977754
26.533166458072593,-64.72197092824184
26.783479349186486,-64.59484060648734
27.033792240300375,-64.46521906226289
27.284105131414268,-64.3329527097887
