Time (ms),Membrane Potential (mV)
0.0,-65.0
0.2503128911138924,-62.4375
0.5006257822277848,-59.9374609375
0.7509386733416772,-57.372996044906614
1.0012515644555695,-54.613699577622654
1.2515644555694618,-51.49887588126616
1.5018773466833544,-47.80055743564094
1.7521902377972467,-43.15798937712686
2.002503128911139,-36.94294966455149
2.2528160200250316,-27.947458220046645
2.5031289111389237,-13.557694276013944
2.753441802252816,30.0
3.0037546933667088,-60.0
3.254067584480601,-58.56294711675922
3.5043804755944934,-57.0272932760884
3.7546933667083855,-55.341760344051096
4.005006257822278,-53.438711065503924
4.25531914893617,-51.22320330493747
4.505632040050063,-48.5542313195032
4.755944931163955,-45.210263832751366
5.006257822277847,-40.821243594981
5.25657071339174,-34.72291229921646
5.506883604505632,-25.611673425601214
5.7571964956195245,-10.614523370087795
6.0075093867334175,30.0
6.25782227784731,-60.0
6.508135168961202,-59.605289090653514
6.758448060075094,-59.17537000064023
7.008760951188987,-58.70508748935761
7.259073842302879,-58.18800144156649
7.509386733416771,-57.615994471255895
7.759699624530664,-56.97872439331059
8.010012515644556,-56.26284633708892
8.260325406758449,-55.45088498800775
8.51063829787234,-54.51956186701277
8.760951188986233,-53.437249361981785
9.011264080100126,-52.15997978832915
9.261576971214017,-50.624974078647355
9.51188986232791,-48.7397287433637
9.762202753441803,-46.3627465792137
10.012515644555695,-43.26760407446248
10.262828535669588,-39.07138947924087
10.51314142678348,-33.080194796127834
10.763454317897372,-23.919919151996158
11.013767209011265,-8.530666613469958
11.264080100125158,30.0
11.514392991239049,-60.0
11.764705882352942,-60.47352069201449
12.015018773466835,-60.94804879498194
12.265331664580726,-61.41906238640318
12.51564455569462,-61.881913350758104
12.76595744680851,-62.33199781561256
13.016270337922403,-62.76492766148461
13.266583229036296,-63.176689423362916
13.516896120150188,-63.56377817908716
13.76720901126408,-63.92329694844698
14.017521902377974,-64.25301618232253
14.267834793491865,-64.55139237811389
14.518147684605758,-64.8175489716362
14.76846057571965,-65.0512258342587
15.018773466833542,-65.25270561662383
15.269086357947435,-65.42272578247305
15.519399249061328,-65.56238465932732
15.76971214017522,-65.6730485294232
16.020025031289112,-65.75626506601526
16.270337922403005,-65.81368661721118
16.520650813516898,-65.84700519469058
16.770963704630788,-65.85789968055029
17.02127659574468,-65.8479947758845
17.271589486858574,-65.8188305682115
17.521902377972467,-65.77184124115695
17.77221526908636,-65.7083413218325
18.022528160200253,-65.62951789113774
18.272841051314142,-65.53642731019004
18.523153942428035,-65.42999519512948
18.773466833541928,-65.31101856848534
19.02377972465582,-65.18016930541617
19.274092615769714,-65.03799816382835
19.524405506883607,-64.88493883163859
19.774718397997496,-64.72131153968938
20.02503128911139,-64.54732587510316
20.275344180225282,-64.36308248852029
20.525657071339175,-64.16857342138827
20.77596996245307,-63.963680787581
21.02628285356696,-63.74817352758761
21.27659574468085,-63.52170191249603
21.526908635794744,-63.28378940645969
21.777221526908637,-63.03382139548047
22.02753441802253,-62.771030149375854
22.277847309136423,-62.49447519084574
22.528160200250316,-62.20301798300499
22.778473091364205,-61.895289488739046
23.028785982478098,-61.56964866378657
23.27909887359199,-61.22412926439957
23.529411764705884,-60.85637139592449
23.779724655819777,-60.463532873868495
24.03003754693367,-60.04217351933518
24.28035043804756,-59.58810266251712
24.530663329161452,-59.09617589901251
24.780976220275345,-58.56002075308909
25.03128911138924,-57.971661057362894
25.28160200250313,-57.32099437075853
25.53191489361702,-56.59505182188149
25.782227784730914,-55.776928581776154
26.032540675844807,-54.8442031913734
26.2828535669587,-53.76654122462449
26.533166458072593,-52.50195563646004
26.783479349186486,-50.99077373720289
27.033792240300375,-49.14552311292398
27.284105131414268,-46.83319638385834
27.53441802252816,-43.842451411138946
27.784730913642054,-39.818940221754374
28.035043804755947,-34.127401625053885
28.28535669586984,-25.527282245333446
28.53566958698373,-11.307234769855812
28.785982478097623,30.0
29.036295369211516,-60.0
29.28660826032541,-60.424644624880145
29.5369211514393,-60.8486584157433
29.787234042553195,-61.26836547756353
30.037546933667084,-61.680016212421016
30.287859824780977,-62.07991050302934
30.53817271589487,-62.46452038311691
30.788485607008763,-62.83060340923914
31.038798498122656,-63.17529882621575
31.28911138923655,-63.496200435916016
31.53942428035044,-63.79140254204257
31.78973717146433,-64.05951805509996
32.040050062578224,-64.29967039244252
32.29036295369212,-64.51146286135186
32.54067584480601,-64.69493056202218
32.7909887359199,-64.850480434713
33.041301627033796,-64.97882497462611
33.29161451814769,-65.08091451110693
33.541927409261575,-65.15787199427504
33.79224030037547,-65.2109331454207
34.04255319148936,-65.24139376436021
34.292866082603254,-65.25056505433352
34.54317897371715,-65.23973707985365
34.79349186483104,-65.21014993071827
35.04380475594493,-65.16297181269775
35.294117647058826,-65.09928309205132
35.54443053817272,-65.02006525018291
35.79474342928661,-64.92619372000911
36.045056320400505,-64.81843364504236
36.2953692115144,-64.69743770013956
36.545682102628284,-64.56374522016463
36.79599499374218,-64.41778198605654
37.04630788485607,-64.25986010818437
37.29662077596996,-64.09017751896597
37.546933667083856,-63.90881663725651
37.79724655819775,-63.71574179385135
38.04755944931164,-63.51079500873015
38.297872340425535,-63.29368968401972
38.54818523153943,-63.0640017184446
38.79849812265332,-62.82115745358444
39.048811013767214,-62.56441772084398
39.29912390488111,-62.29285705755679
39.54943679599499,-62.00533688165595
39.799749687108886,-61.70047102819328
40.05006257822278,-61.37658151533718
40.30037546933667,-61.03164165939054
40.550688360450565,-60.66320260334876
40.80100125156446,-60.26829781788414
41.05131414267835,-59.8433179557063
41.30162703379224,-59.38384524224732
41.55193992490614,-58.88443181198829
41.80225281602003,-58.338299144984354
42.05256570713392,-57.73692451372715
42.30287859824781,-57.06946254211672
42.5531914893617,-56.321921095385555
42.803504380475594,-55.47596262495546
43.05381727158949,-54.507119622174955
43.30413016270338,-53.38206669497443
43.55444305381727,-52.0543230319432
43.804755944931166,-50.45724350387884
44.05506883604506,-48.492118778765914
44.30538172715895,-46.00699478456368
44.555694618272845,-42.75679588713523
44.80600750938674,-38.322976134996196
45.05632040050063,-31.93750823151071
45.30663329161452,-22.054472354715287
45.55694618272841,-5.154504313214744
45.8072590738423,30.0
46.057571964956196,-60.0
46.30788485607009,-60.44359462833742
46.55819774718398,-60.88719926643629
46.808510638297875,-61.32682229300263
47.05882352941177,-61.758378740487984
47.30913642052566,-62.17783052911879
47.559449311639554,-62.581326778389254
47.80976220275345,-62.96533370447291
48.06007509386734,-63.32674462151386
48.310387984981226,-63.66296275421695
48.56070087609512,-63.9719525693983
48.81101376720901,-64.25225864100855
49.061326658322905,-64.50299415620302
49.3116395494368,-64.72380362557175
49.56195244055069,-64.91480592673702
49.812265331664584,-65.0765244290147
50.06257822277848,-65.20981072597729
50.31289111389237,-65.31576765865344
50.56320400500626,-65.39567610162497
50.813516896120156,-65.45092864834112
51.06382978723404,-65.48297205925707
51.314142678347935,-65.49325924910858
51.56445556946183,-65.4832107464498
51.81476846057572,-65.45418496796442
52.065081351689614,-65.40745628713131
52.31539424280351,-65.34419969917252
52.5657071339174,-65.26548084416227
52.81602002503129,-65.1722502028544
53.066332916145186,-65.06534038741592
53.31664580725908,-64.94546558265812
53.56695869837297,-64.81322233165507
53.817271589486865,-64.66909098900196
54.06758448060075,-64.51343727700508
54.31789737171464,-64.34651347026956
54.568210262828536,-64.16845880036128
54.81852315394243,-63.979298713662274
55.06883604505632,-63.77894263178581
55.319148936170215,-63.56717985418851
55.56946182728411,-63.34367320513752
55.819774718398,-63.10794995857586
56.070087609511894,-62.85938946896208
56.32040050062579,-62.597206784858216
56.57071339173968,-62.32043131132605
56.821026282853566,-62.02787929692875
57.07133917396746,-61.718118521650545
57.32165206508135,-61.38942300954045
57.571964956195245,-61.03971481926017
57.82227784730914,-60.666488879203875
58.07259073842303,-60.266715282705846
58.322903629536924,-59.83671121330801
58.57321652065082,-59.37197136926656
58.82352941176471,-58.8669408231034
59.0738423028786,-58.31470674354207
59.324155193992496,-57.70657375054571
59.57446808510639,-57.031469179573534
59.824780976220275,-56.27509447504745
60.07509386733417,-55.41868877282104
60.32540675844806,-54.43718450515069
60.575719649561954,-53.29638163639528
60.82603254067585,-51.94848446160194
61.07634543178974,-50.32480070066206
61.32665832290363,-48.323302401610626
61.576971214017526,-45.78639391044945
61.82728410513142,-42.45884729115669
62.07759699624531,-37.902531068399185
62.327909887359205,-31.308203038083295
62.5782227784731,-21.032979546994703
62.828535669586984,30.0
63.07884856070088,-60.0
63.32916145181477,-60.41285822367284
63.57947434292866,-60.82468340272324
63.829787234042556,-61.23198815451261
64.08010012515645,-61.63122311549909
64.33041301627034,-62.01889028843026
64.58072590738423,-62.39165553093819
64.83103879849813,-62.74645234961893
65.08135168961202,-63.08056997087357
65.33166458072591,-63.39172027771839
65.5819774718398,-63.67808037485006
65.8322903629537,-63.93830993183491
66.08260325406759,-64.17154470555985
66.33291614518149,-64.37736946811512
66.58322903629538,-64.55577478457154
66.83354192740927,-64.70710264205667
67.08385481852315,-64.83198588435609
67.33416770963704,-64.93128588939672
67.58448060075094,-65.00603211004245
67.83479349186483,-65.05736614883615
68.08510638297872,-65.08649209319059
68.33541927409262,-65.09463399616942
68.58573216520651,-65.08300070384671
68.8360450563204,-65.05275772149271
69.0863579474343,-65.00500546949306
69.33667083854819,-64.94076308212712
69.58698372966208,-64.86095681721358
69.83729662077597,-64.76641214056369
70.08760951188987,-64.65784859771718
70.33792240300376,-64.53587666315406
70.58823529411765,-64.40099584610812
70.83854818523155,-64.25359341927664
71.08886107634544,-64.09394321322092
71.33917396745933,-63.92220397918591
71.58948685857322,-63.73841686248804
71.83979974968712,-63.54250154456946
72.09011264080101,-63.334250601455224
72.3404255319149,-63.113321586149056
72.5907384230288,-62.87922626741322
72.84105131414267,-62.6313163398832
73.09136420525657,-62.36876474936242
73.34167709637046,-62.09054153583875
73.59198998748435,-61.79538276080979
73.84230287859825,-61.481750618832166
74.09261576971214,-61.147782182356366
74.34292866082603,-60.79122331392535
74.59324155193993,-60.409342979767416
74.84355444305382,-59.9988213282213
75.09386733416771,-59.55560216631266
75.3441802252816,-59.07469641996599
75.5944931163955,-58.54991705718253
75.84480600750939,-57.9735165664295
76.09511889862328,-57.33568334889991
76.34543178973718,-56.623829723706294
76.59574468085107,-55.82156528021469
76.84605757196496,-54.90718331467823
77.09637046307886,-53.85137274428053
77.34668335419275,-52.61365906417607
77.59699624530664,-51.13668441228314
77.84730913642053,-49.3366606468436
78.09762202753443,-47.08671550043758
78.34793491864832,-44.18628325885097
78.59824780976221,-40.30120459264969
78.84856070087609,-34.83717306297816
79.09887359198999,-26.64553557520881
79.34918648310388,-13.25022554375343
79.59949937421777,30.0
79.84981226533166,-60.0
80.10012515644556,-60.43150821109132
80.35043804755945,-60.862618527791625
