Time (ms),Membrane Potential (mV)
0.0,-65.0
0.2503128911138924,-63.25
0.5006257822277848,-61.556875
0.7509386733416772,-59.86091765234375
1.0012515644555695,-58.105066189716645
1.2515644555694618,-56.2269861416171
1.5018773466833544,-54.150264358343854
1.7521902377972467,-51.7720405781274
2.002503128911139,-48.94278666574016
2.2528160200250316,-45.42970485676957
2.5031289111389237,-40.84460592964423
2.753441802252816,-34.48870666147244
3.0037546933667088,-24.981975811995596
3.254067584480601,-9.253041467629462
3.5043804755944934,30.0
3.7546933667083855,-50.0
4.005006257822278,-47.329278202870995
4.25531914893617,-43.92040201626878
4.505632040050063,-39.362536237144724
4.755944931163955,-32.90562443194665
5.006257822277847,-23.047353581390883
5.25657071339174,-6.3873263840287855
5.506883604505632,30.0
5.7571964956195245,-50.0
6.0075093867334175,-47.88150151909768
6.25782227784731,-45.18659055223844
6.508135168961202,-41.62977475124495
6.758448060075094,-36.714149622003745
7.008760951188987,-29.505291581797877
7.259073842302879,-18.060459251544035
7.509386733416771,30.0
7.759699624530664,-50.0
8.010012515644556,-48.399594634449635
8.260325406758449,-46.36897698099861
8.51063829787234,-43.72039922391547
8.760951188986233,-40.143639099494905
9.011264080100126,-35.09267683157982
9.261576971214017,-27.52621071614787
9.51188986232791,-15.239012457791587
9.762202753441803,30.0
10.012515644555695,-50.0
10.262828535669588,-48.89729476130565
10.51314142678348,-47.49976715069675
10.763454317897372,-45.69582971773488
11.013767209011265,-43.31186764745303
11.264080100125158,-40.0640520801144
11.514392991239049,-35.45917754369208
11.764705882352942,-28.571612078481166
12.015018773466835,-17.481577563859723
12.265331664580726,30.0
12.51564455569462,-50.0
12.76595744680851,-49.36502388641196
13.016270337922403,-48.55794667834659
13.266583229036296,-47.52321718728172
13.516896120150188,-46.18038358850633
13.76720901126408,-44.40872208826743
14.017521902377974,-42.0192252390292
14.267834793491865,-38.70034349339034
14.518147684605758,-33.90477559319956
14.76846057571965,-26.590369673718072
15.018773466833542,-14.552840834042417
15.269086357947435,30.0
15.519399249061328,-50.0
15.76971214017522,-49.79720329631864
16.020025031289112,-49.531810135205106
16.270337922403005,-49.1869100441252
16.520650813516898,-48.740111145509964
16.770963704630788,-48.16123832452106
17.02127659574468,-47.408765161803686
17.271589486858574,-46.424093725445395
17.521902377972467,-45.12202475046463
17.77221526908636,-43.37415824654799
18.022528160200253,-40.97842537772841
18.272841051314142,-37.59954672811322
18.523153942428035,-32.64342746745645
18.773466833541928,-24.965676285307488
19.02377972465582,-12.107289422749913
19.274092615769714,30.0
19.524405506883607,-50.0
19.774718397997496,-50.16615685254392
20.02503128911139,-50.36024605296463
20.275344180225282,-50.58853019274567
20.525657071339175,-50.85843179827414
20.77596996245307,-51.178625135315286
21.02628285356696,-51.55906490589909
21.27659574468085,-52.010906325838675
21.526908635794744,-52.54625581569539
21.777221526908637,-53.17767790540364
22.02753441802253,-53.91737831005687
22.277847309136423,-54.775995950375886
22.528160200250316,-55.76098215330288
22.778473091364205,-56.87463768450479
23.028785982478098,-58.11202307801055
23.27909887359199,-59.45913674719544
23.529411764705884,-60.89191154664805
23.779724655819777,-62.376616853935026
24.03003754693367,-63.87206611010592
24.28035043804756,-65.33358228451476
24.530663329161452,-66.71807500172736
24.780976220275345,-67.9890932187838
25.03128911138924,-69.1206198417255
25.28160200250313,-70.09877292378806
25.53191489361702,-70.92128852653899
25.782227784730914,-71.59532478554863
26.032540675844807,-72.13445881103526
26.2828535669587,-72.55569595228113
26.533166458072593,-72.87702240825705
26.783479349186486,-73.11570422714333
27.033792240300375,-73.28729592986284
27.284105131414268,-73.40520281679758
27.53441802252816,-73.48061560767071
27.784730913642054,-73.5226616549822
28.035043804755947,-73.5386596138311
