Time (ms),Membrane Potential (mV)
0.0,-65.0
0.2503128911138924,-63.25
0.5006257822277848,-61.556875
0.7509386733416772,-59.86091765234375
1.0012515644555695,-58.105066189716645
1.2515644555694618,-56.2269861416171
1.5018773466833544,-54.150264358343854
1.7521902377972467,-51.7720405781274
2.002503128911139,-48.94278666574016
2.2528160200250316,-45.42970485676957
2.5031289111389237,-40.84460592964423
2.753441802252816,-34.48870666147244
3.0037546933667088,-24.981975811995596
3.254067584480601,-9.253041467629462
3.5043804755944934,30.0
3.7546933667083855,-55.0
4.005006257822278,-53.829278202870995
4.25531914893617,-52.46634584989556
4.505632040050063,-50.845896277103115
4.755944931163955,-48.871771975130656
5.006257822277847,-46.396723758781626
5.25657071339174,-43.18448984453413
5.506883604505632,-38.833830374983954
5.7571964956195245,-32.61329961215083
6.0075093867334175,-23.06269841277181
6.25782227784731,-6.893989687393713
6.508135168961202,30.0
6.758448060075094,-55.0
7.008760951188987,-54.85304493959724
7.259073842302879,-54.67581543753829
7.509386733416771,-54.463228101953504
7.759699624530664,-54.20906797124623
8.010012515644556,-53.90564733539808
8.260325406758449,-53.54333361985974
8.51063829787234,-53.10988466696321
8.760951188986233,-52.58949459856799
9.011264080100126,-51.961394282608794
9.261576971214017,-51.19774775716599
9.51188986232791,-50.26040155231627
9.762202753441803,-49.095699452264505
10.012515644555695,-47.6259028436821
10.262828535669588,-45.73437509920521
10.51314142678348,-43.23867495844335
10.763454317897372,-39.83865327527131
11.013767209011265,-35.00870466943897
11.264080100125158,-27.752734975810498
11.514392991239049,-15.978305811443828
11.764705882352942,30.0
12.015018773466835,-55.0
12.265331664580726,-55.74614643970068
12.51564455569462,-56.58616676806318
12.76595744680851,-57.51999337546632
13.016270337922403,-58.542797712113284
13.266583229036296,-59.644090665765546
13.516896120150188,-60.80730330094304
13.76720901126408,-62.01010349947565
14.017521902377974,-63.22560934542232
14.267834793491865,-64.42447053292595
14.518147684605758,-65.57754640761024
14.76846057571965,-66.65870105535733
15.018773466833542,-67.64715945290087
15.269086357947435,-68.52897408381189
15.519399249061328,-69.29740290848656
15.76971214017522,-69.95229084112148
16.020025031289112,-70.49876272424747
16.270337922403005,-70.94561417992705
16.520650813516898,-71.30373823981748
16.770963704630788,-71.58480727472927
17.02127659574468,-71.8003030773193
17.271589486858574,-71.96089187180654
17.521902377972467,-72.07608698788532
17.77221526908636,-72.15412331176992
18.022528160200253,-72.20197131099502
18.272841051314142,-72.22543243054501
18.523153942428035,-72.22927395288627
18.773466833541928,-72.21737585081799
19.02377972465582,-72.19287326443181
19.274092615769714,-72.1582859904008
19.524405506883607,-72.11563138329747
19.774718397997496,-72.06652006704759
20.02503128911139,-72.01223548825047
20.275344180225282,-71.95379910911383
20.525657071339175,-71.89202328568615
20.77596996245307,-71.82755383768465
21.02628285356696,-71.76090413407145
21.27659574468085,-71.69248227963158
21.526908635794744,-71.62261274035258
21.777221526908637,-71.55155351418597
22.02753441802253,-71.47950974970729
22.277847309136423,-71.4066445413723
22.528160200250316,-71.33308748546162
22.778473091364205,-71.25894146245122
23.028785982478098,-71.18428801578992
23.27909887359199,-71.10919162023372
23.529411764705884,-71.0337030716072
23.779724655819777,-70.9578621811965
24.03003754693367,-70.88169991944669
24.28035043804756,-70.80524012319113
24.530663329161452,-70.72850085661788
24.780976220275345,-70.65149549723654
25.03128911138924,-70.57423360317951
25.28160200250313,-70.49672160640392
25.53191489361702,-70.41896336708136
25.782227784730914,-70.3409606171428
26.032540675844807,-70.26271331516762
26.2828535669587,-70.18421993023908
26.533166458072593,-70.1054776687777
26.783479349186486,-70.02648265550431
27.033792240300375,-69.94723007741828
27.284105131414268,-69.86771429787666
27.53441802252816,-69.78792894643077
