Time (ms),Membrane Potential (mV)
0.0,-65.0
0.2503128911138924,-62.4375
0.5006257822277848,-59.9374609375
0.7509386733416772,-57.37259565428161
1.0012515644555695,-54.61207172183747
1.2515644555694618,-51.49462808717792
1.5018773466833544,-47.79141894347155
1.7521902377972467,-43.14014890609015
2.002503128911139,-36.90958100582204
2.2528160200250316,-27.885099857610996
2.5031289111389237,-13.436058218162028
2.753441802252816,30.0
3.0037546933667088,-65.0
3.254067584480601,-63.021800599906456
3.5043804755944934,-61.100456938152746
3.7546933667083855,-59.159960119068025
4.005006257822278,-57.12581499900393
4.25531914893617,-54.913347843495494
4.505632040050063,-52.41370534816752
4.755944931163955,-49.47257479097001
5.006257822277847,-45.85269175891415
5.25657071339174,-41.160584131049
5.506883604505632,-34.6891859520217
5.7571964956195245,-25.041618964035298
6.0075093867334175,-9.10370055323532
6.25782227784731,30.0
6.508135168961202,-65.0
6.758448060075094,-63.57874136466079
7.008760951188987,-62.20263969317997
7.259073842302879,-60.83205708703109
7.509386733416771,-59.429761043762724
7.759699624530664,-57.95669652431821
8.010012515644556,-56.36761431654489
8.260325406758449,-54.605500994837925
8.51063829787234,-52.59334594883846
8.760951188986233,-50.22069700381208
9.011264080100126,-47.31998641734939
9.261576971214017,-43.62184354892904
9.51188986232791,-38.66417497226036
9.762202753441803,-31.59003853519735
10.012515644555695,-20.64580376787752
10.262828535669588,30.0
10.51314142678348,-65.0
10.763454317897372,-64.07485085672717
11.013767209011265,-63.179213406961345
11.264080100125158,-62.29590748947796
11.514392991239049,-61.40926080184316
11.764705882352942,-60.50390971141299
12.015018773466835,-59.56370135241651
12.265331664580726,-58.570525111532106
12.51564455569462,-57.502893271179104
12.76595744680851,-56.33403373468429
13.016270337922403,-55.029132144683906
13.266583229036296,-53.54111495482634
13.516896120150188,-51.80388550638686
13.76720901126408,-49.72095758562511
14.017521902377974,-47.14537714930428
14.267834793491865,-43.84217894108099
14.518147684605758,-39.41328963359995
14.76846057571965,-33.13443178864989
15.018773466833542,-23.562410261802846
15.269086357947435,-7.45459702039031
15.519399249061328,30.0
15.76971214017522,-65.0
16.020025031289112,-64.52631776763737
16.270337922403005,-64.06363180948212
16.520650813516898,-63.60731220122867
16.770963704630788,-63.15313260010059
17.02127659574468,-62.697093386076475
17.271589486858574,-62.23526754898007
17.521902377972467,-61.76365618241799
17.77221526908636,-61.27804215794544
18.022528160200253,-60.77383066342669
18.272841051314142,-60.24586388305011
18.523153942428035,-59.68819394091206
18.773466833541928,-59.093792722737696
19.02377972465582,-58.454168190364456
19.274092615769714,-57.7588422878646
19.524405506883607,-56.99462193537134
19.774718397997496,-56.14455550577149
20.02503128911139,-55.186400758735864
20.275344180225282,-54.0903139366779
20.525657071339175,-52.815259003581886
20.77596996245307,-51.30323859622129
21.02628285356696,-49.46966373439601
21.27659574468085,-47.18654663890622
21.526908635794744,-44.25158696934035
21.777221526908637,-40.327616466653986
22.02753441802253,-34.81449933252381
22.277847309136423,-26.550853617750654
22.528160200250316,-13.028592969113845
22.778473091364205,30.0
23.028785982478098,-65.0
23.27909887359199,-64.8624066701819
23.529411764705884,-64.71937915425968
23.779724655819777,-64.57088394001846
24.03003754693367,-64.41684344904458
24.28035043804756,-64.25713554612847
24.530663329161452,-64.09159233951547
24.780976220275345,-63.91999820933365
25.03128911138924,-63.742086981494815
25.28160200250313,-63.55753813905814
25.53191489361702,-63.36597193118882
25.782227784730914,-63.16694319964416
26.032540675844807,-62.959933691700016
26.2828535669587,-62.74434256319203
26.533166458072593,-62.51947469122362
26.783479349186486,-62.284526306645546
27.033792240300375,-62.03856731269688
27.284105131414268,-61.78051946567765
27.53441802252816,-61.509129338458486
27.784730913642054,-61.22293464264409
28.035043804755947,-60.920222013566544
28.28535669586984,-60.598973710167606
28.53566958698373,-60.25679976929996
28.785982478097623,-59.89085086060071
29.036295369211516,-59.49770522958714
29.28660826032541,-59.07322040630491
29.5369211514393,-58.61233634060726
29.787234042553195,-58.108810569493954
30.037546933667084,-57.55485671683309
30.287859824780977,-56.94064302813722
30.53817271589487,-56.25358421456078
30.788485607008763,-55.477321319369054
31.038798498122656,-54.59021905120995
31.28911138923655,-53.56309604262224
31.53942428035044,-52.35569729703555
31.78973717146433,-50.911029915186525
32.040050062578224,-49.14591836800167
32.29036295369212,-46.93454728424916
32.54067584480601,-44.07825266149172
32.7909887359199,-40.2464962323338
33.041301627033796,-34.8523920432778
33.29161451814769,-26.76401496568685
33.541927409261575,-13.54807738324345
33.79224030037547,30.0
34.04255319148936,-65.0
34.292866082603254,-65.01303615997502
34.54317897371715,-65.01254113173674
34.79349186483104,-64.99925361532932
35.04380475594493,-64.97387891730267
35.294117647058826,-64.9370809299423
35.54443053817272,-64.88947622589606
35.79474342928661,-64.83162990765614
36.045056320400505,-64.76405286593358
36.2953692115144,-64.68720012663752
36.545682102628284,-64.60146999760616
36.79599499374218,-64.50720375939191
37.04630788485607,-64.40468567637816
37.29662077596996,-64.29414313331725
37.546933667083856,-64.17574672675119
37.79724655819775,-64.04961015991577
38.04755944931164,-63.91578980315286
38.297872340425535,-63.774283789226416
38.54818523153943,-63.62503051393004
38.79849812265332,-63.46790640654937
39.048811013767214,-63.30272282144147
39.29912390488111,-63.12922188020424
39.54943679599499,-62.94707106213044
39.799749687108886,-62.75585629670006
40.05006257822278,-62.55507325266352
40.30037546933667,-62.34411643944623
40.550688360450565,-62.122265632037504
40.80100125156446,-61.88866899161137
41.05131414267835,-61.64232206872394
41.30162703379224,-61.382041626791185
41.55193992490614,-61.10643288594562
41.80225281602003,-60.813848325478254
42.05256570713392,-60.50233554439009
42.30287859824781,-60.16957078615505
42.5531914893617,-59.81277346825435
42.803504380475594,-59.42859523993468
43.05381727158949,-59.01297444405379
43.30413016270338,-58.56094293950313
43.55444305381727,-58.06636633761977
43.804755944931166,-57.52158964628754
44.05506883604506,-56.91694612158125
44.30538172715895,-56.24006437965777
44.555694618272845,-55.474871442635425
44.80600750938674,-54.600126237714306
45.05632040050063,-53.58720799780409
45.30663329161452,-52.39668535122757
45.55694618272841,-50.97281886614395
45.8072590738423,-49.23441702096263
46.057571964956196,-47.05894901505692
46.30788485607009,-44.25348267181414
46.55819774718398,-40.49813554506264
46.808510638297875,-35.22743522202307
47.05882352941177,-27.35693363051108
47.30913642052566,-14.572975591157768
47.559449311639554,30.0
47.80976220275345,-65.0
48.06007509386734,-65.02344931839986
48.310387984981226,-65.03279092558238
48.56070087609512,-65.02878777289206
48.81101376720901,-65.01217626003117
49.061326658322905,-64.98365645056417
49.3116395494368,-64.94388468555553
49.56195244055069,-64.89346822934426
49.812265331664584,-64.83296158474613
50.06257822277848,-64.76286413413087
50.31289111389237,-64.68361879144929
50.56320400500626,-64.5956113833664
50.813516896120156,-64.49917051146303
51.06382978723404,-64.39456767937028
51.314142678347935,-64.28201749693837
51.56445556946183,-64.16167779700741
51.81476846057572,-64.03364951837364
52.065081351689614,-63.897976220725
52.31539424280351,-63.7546431033628
52.5657071339174,-63.60357539911172
52.81602002503129,-63.44463600749917
53.066332916145186,-63.27762221634799
53.31664580725908,-63.10226133729395
53.56695869837297,-62.91820504680659
53.817271589486865,-62.72502217774009
54.06758448060075,-62.52218964397572
54.31789737171464,-62.30908109770236
54.568210262828536,-62.08495280880807
54.81852315394243,-61.848926109577235
55.06883604505632,-61.59996555248252
55.319148936170215,-61.33685166594422
55.56946182728411,-61.058146836100136
55.819774718398,-60.762152353565
56.070087609511894,-60.446853986569224
56.32040050062579,-60.10985249197336
56.57071339173968,-59.74827412697547
56.821026282853566,-59.358654282941835
57.07133917396746,-58.936784526361606
57.32165206508135,-58.47750912048021
57.571964956195245,-57.97445073759569
57.82227784730914,-57.419635270875375
58.07259073842303,-56.80297023928199
58.322903629536924,-56.111506468399654
58.57321652065082,-55.328371765679286
58.82352941176471,-54.43119572894092
59.0738423028786,-53.38972283529935
59.324155193992496,-52.162089300812426
59.57446808510639,-50.68881981204392
59.824780976220275,-48.88276909985162
60.07509386733417,-46.611495686601515
60.32540675844806,-43.66468790691529
60.575719649561954,-39.68999422198938
60.82603254067585,-34.056329021945245
61.07634543178974,-25.532766155377757
61.32665832290363,-11.433199285236855
61.576971214017526,30.0
61.82728410513142,-65.0
62.07759699624531,-65.02674906939392
62.327909887359205,-65.03920728484403
62.5782227784731,-65.03814449933249
62.828535669586984,-65.02430635814936
63.07884856070088,-64.99840392773811
63.32916145181477,-64.96110581164906
63.57947434292866,-64.91303238750379
63.829787234042556,-64.8547517979522
64.08010012515645,-64.78677734519395
64.33041301627034,-64.70956596599581
64.58072590738423,-64.623517496926
64.83103879849813,-64.52897447373263
65.08135168961202,-64.42622224155639
65.33166458072591,-64.31548918205914
65.5819774718398,-64.19694688833962
65.8322903629537,-64.0707101379541
66.08260325406759,-63.93683652802453
66.33291614518149,-63.79532564400168
66.58322903629538,-63.646117634866094
66.83354192740927,-63.48909106199682
67.08385481852315,-63.32405987598963
67.33416770963704,-63.15076935439622
67.58448060075094,-62.96889080223152
67.83479349186483,-62.7780147740488
68.08510638297872,-62.57764251840036
68.33541927409262,-62.3671752683418
68.58573216520651,-62.14590089934174
68.8360450563204,-61.91297734015738
69.0863579474343,-61.66741194112843
69.33667083854819,-61.40803576116959
69.58698372966208,-61.13347140550407
69.83729662077597,-60.84209259613965
70.08760951188987,-60.53197303538587
70.33792240300376,-60.200821253914825
70.58823529411765,-59.8458969055409
70.83854818523155,-59.463902207825996
71.08886107634544,-59.050839661978614
71.33917396745933,-58.60182339259299
71.58948685857322,-58.110825743556504
71.83979974968712,-57.57033202600297
72.09011264080101,-56.970862644655426
72.3404255319149,-56.30029996453565
72.5907384230288,-55.542921428890594
72.84105131414267,-54.67798001100984
73.09136420525657,-53.67756804552401
73.34167709637046,-52.50331148244479
73.59198998748435,-51.10108793963056
73.84230287859825,-49.39226989219612
74.09261576971214,-47.258568661019794
74.34292866082603,-44.51443631541089
74.59324155193993,-40.85366104944479
74.84355444305382,-35.73808248430821
75.09386733416771,-28.143336951877572
75.3441802252816,-15.905598818021609
75.5944931163955,30.0
75.84480600750939,-65.0
76.09511889862328,-65.02165838534499
76.34543178973718,-65.02930836863945
76.59574468085107,-65.02370899760851
76.84605757196496,-65.00559153171693
77.09637046307886,-64.97564997054582
77.34668335419275,-64.93453393185219
77.59699624530664,-64.88284351371063
77.84730913642053,-64.82112578057787
78.09762202753443,-64.7498725335679
78.34793491864832,-64.66951905446169
78.59824780976221,-64.58044354615973
78.84856070087609,-64.4829670258375
79.09887359198999,-64.37735345847327
79.34918648310388,-64.26380994601418
79.59949937421777,-64.14248681018503
79.84981226533166,-64.01347742419088
80.10012515644556,-63.87681765993341
80.35043804755945,-63.732484822554795
80.60075093867334,-63.58039594280967
