Time (ms),Membrane Potential (mV)
194.99374217772217,-48.65466452265814
195.24405506883605,-46.03631657818892
195.49436795994995,-42.6201525997233
195.74468085106383,-37.961591998596475
195.99499374217774,-31.237229292733026
196.24530663329162,-20.769779147189027
196.49561952440553,30.0
196.7459324155194,-65.0
196.9962453066333,-64.8429076638078
197.2465581977472,-64.65360047280909
197.4968710888611,-64.43417473617178
197.74718397997498,-64.18629027447466
197.99749687108888,-63.91116201812481
198.24780976220276,-63.609552678102055
198.49812265331664,-63.281761985456015
198.74843554443055,-62.92760839592791
198.99874843554443,-62.546399184322084
199.24906132665834,-62.13688444083604
199.4993742177722,-61.69718952848567
199.74968710888612,-61.22471890272702
200.0,-60.71602155729955
